  radius  	  theta   
0.1744290	2.7385787
0.7423948	0.0447851
0.1715350	2.6856777
0.1739884	2.6590440
0.7479595	0.0263021
0.6403877	4.7880211
0.6423337	3.9671334
0.5970426	2.1897599
0.4472169	2.8380101
0.7780584	4.8989821
0.4750488	3.7466983
0.3310379	2.9739363
0.3449329	2.9785091
0.3456459	2.9544585
0.3437030	2.9514739
0.8195111	1.1276572
0.3461540	2.9521197
0.8057463	1.1463323
0.7900358	1.1629129
0.7262759	0.1126785
0.7465995	1.0444050
0.6030005	0.4621632
0.4113436	2.2894356
0.7107944	0.8848819
0.7511624	2.2154860
0.2464935	2.7598368
0.2458179	2.7930329
0.2587293	2.7159418
0.2604153	2.7407254
0.2644355	2.7524017
0.2624384	2.7634147
0.2463362	2.8333501
0.2182181	1.1461577
0.2637447	2.7507960
0.2605923	2.7673068
0.2476880	2.8231748
0.2588969	2.7831195
0.7611203	2.9345617
0.2578171	2.7898564
0.2588969	2.7831195
0.7572548	0.0608596
0.2663785	2.7585103
0.2614219	2.7779359
0.9361272	1.1156145
0.4133959	5.1182828
0.4087034	5.1151237
0.4119661	5.1128897
0.4103338	5.1135704
0.4109763	1.6054237
0.4117007	1.6115410
0.4110477	5.1198012
0.5905741	5.7926954
0.8968235	6.1943655
0.8674193	6.1605236
0.8917662	6.2000902
0.7706599	5.4343270
0.8754030	6.1775056
0.8503597	6.2197775
0.8530248	6.1768773
0.4822352	0.2975786
0.3461833	0.6742207
0.9644416	5.6665256
0.5264821	4.6998226
0.6381750	5.5642318
0.5642416	2.5530327
0.6387892	5.5551212
0.9937365	3.1592903
0.6319295	5.5523985
0.2708508	5.7677721
0.0977865	5.3477237
0.1592791	1.4193017
0.1747078	1.4568263
0.1729996	1.4500195
0.7171183	4.9039389
0.1732693	1.4397221
0.5110103	2.5725281
0.8330208	0.9466666
0.8208248	0.1387362
0.2537819	3.7962657
0.2569145	3.8084830
0.4104460	1.9152021
0.7093504	3.2595420
0.4162803	1.9112577
0.4133959	1.9172093
0.4060986	1.9175060
0.4108131	1.9145040
0.4147760	1.9126889
0.4175300	1.9167206
0.4526734	4.7260025
0.3745910	1.8968413
0.4124255	1.9137535
0.9332822	1.4121459
0.5631492	3.5746088
0.7825512	0.1525418
0.7414477	0.1229410
0.1749146	3.9892991
0.1747528	4.0013418
0.1754363	3.9692278
0.1735569	3.9872047
0.1739345	3.9873792
0.6601425	1.6990798
0.6028935	4.2997931
0.9100895	1.3283701
0.4638664	5.3799600
0.5505732	4.3369687
0.6244811	3.9879028
0.8701757	3.2992832
0.5220542	3.1950521
0.4653306	1.7872521
0.4654261	1.8284069
0.4663608	1.8277786
0.4639088	1.8358944
0.9582287	1.7198073
0.4692326	1.8092607
0.4678065	1.8335731
0.4655748	1.8251781
0.4388340	1.8010751
0.4655111	1.8459649
0.5539669	4.5121997
0.3919964	4.7492992
0.7281571	3.7409387
0.4690090	1.8298905
0.9667012	0.4386012
0.6762876	4.9014081
0.6076510	0.3693117
0.9821485	5.1773447
0.6776874	4.9042530
0.6807481	4.9122466
0.6757790	4.9081277
0.6827933	4.8965736
0.4951106	3.9807470
0.6769236	4.9006576
0.6776874	4.8881262
0.6722255	4.8885974
0.5857585	0.3645993
0.5872832	0.3520329
0.3677302	0.8635889
0.4932539	4.4462263
0.4906202	4.4464008
0.5663489	6.0710929
0.3682256	0.8339183
0.3524499	0.8129744
0.4998244	4.4404667
0.4897543	4.4617597
0.4997480	4.4418629
0.3752778	0.8131489
0.3494115	0.8007571
0.3571660	0.7913323
0.3565757	0.7880162
0.4270520	4.2390557
0.4274854	4.2360886
0.4391359	4.2277110
0.4210392	4.2322489
0.4273719	4.2325980
0.4227457	4.2233477
0.4224165	4.2331216
0.4267115	4.2371358
0.4240320	4.2353905
0.4258143	4.2278856
0.4231777	4.2256167
0.4265465	4.2315508
0.4265465	4.2315508
0.4267424	4.2366122
0.4287348	4.2383576
0.4237026	4.2364377
0.4244336	4.2360886
0.4290965	4.2411501
0.4304818	4.2493531
0.4411464	4.2418482
0.4304508	4.2404520
0.3825630	0.7948229
0.4311026	4.2388812
0.4273822	4.2331216
0.2974479	4.7803853
0.2933680	4.7883859
0.2940316	4.7937911
0.2935576	4.7923425
0.2881625	4.7971910
0.2984931	4.7862443
0.6449502	0.9271189
0.5872832	0.9164724
0.9836927	5.7640197
0.6848168	2.9069680
0.8781814	2.9116804
0.6018112	5.1524563
0.3856674	5.7425521
0.6085117	1.5933774
0.9171342	1.2082914
0.7605003	2.7062377
0.3000905	1.7007972
0.6673080	4.0325832
0.4373050	0.0185354
0.9819771	0.1766273
0.7084326	0.6326819
0.1939275	4.8963990
0.5749907	2.7561890
0.5470304	0.6979572
0.2798448	3.7842229
0.2748733	3.7728782
0.5475974	0.6944665
0.7709381	0.5799729
0.7399611	5.7697967
0.5175207	2.2641807
0.5246222	2.2884757
0.4927224	2.2846360
0.5225652	2.2821576
0.5217655	2.2678285
0.5255685	2.3058592
0.5289701	2.2938513
0.5124859	2.2789113
0.5223763	2.2869049
0.4795168	4.1765729
0.9349490	3.3843680
0.5241660	2.2872365
0.5240770	2.2920013
0.5198463	2.3087913
0.4893973	2.2921584
0.5280211	2.2959283
0.0481209	5.1226984
0.5074497	3.8009780
0.3249197	1.2245230
0.3254022	1.2259193
0.5342868	4.9358260
0.3305248	1.1986921
0.4869227	4.4727553
0.4797744	4.4893359
0.3259813	1.2238249
0.4822674	4.4933502
0.3508809	1.2678072
0.4811278	4.4870670
0.4808591	4.4874160
0.3475520	1.2604768
0.3269470	1.2273155
0.3231840	1.2220795
0.4786691	4.4835763
0.3850961	3.3649948
0.5478243	0.5206317
0.2823118	1.4564773
0.2838200	1.4409438
0.3103169	1.4028957
0.2878790	1.4032447
0.5352070	4.6766097
0.3126145	1.4062118
0.5337709	4.6748644
0.5328405	4.6717228
0.3120398	1.3973106
0.3109867	1.3983578
0.5330086	4.6760861
0.3107953	1.3992305
0.2867454	1.4032447
0.2890134	1.4124950
0.2870287	1.4032447
0.5772572	3.9906953
0.2872177	1.4165092
0.5267830	4.6883034
0.2861788	1.4044664
0.2837257	1.4124950
0.2864621	1.4086552
0.7590413	6.2643532
0.2863677	1.4098770
0.2828772	1.4044664
0.8040206	4.4111452
0.2816524	1.4056882
0.3114653	1.4453072
0.5853132	2.2070212
0.9863577	1.5296066
0.8230181	4.9313580
0.4698184	1.3962634
0.4034173	5.2235785
0.4724843	1.3849188
0.8157254	4.9059984
0.4704577	1.3843952
0.5030569	1.4161602
0.6540950	2.7674639
0.4731250	1.3814281
0.4737659	1.3838716
0.4076853	5.2232294
0.6622496	2.7942023
0.4076853	5.2249747
0.4077871	5.2232818
0.4076853	5.2227407
0.8187820	4.9111994
0.6506738	3.6081192
0.8256563	4.9271867
0.4081942	5.2286574
0.5135993	1.4041174
0.4075835	5.2219902
0.4779721	3.6219073
0.4769755	1.4034193
0.4014907	5.2252365
0.8648381	1.2049753
0.1494510	0.9738937
0.4484846	3.0014951
0.6381750	5.8741150
0.5111534	1.8660711
0.1953767	0.9613274
0.2393405	1.4070844
0.3689790	2.2504101
0.3606630	2.2363602
0.9187261	0.4068362
0.3746806	2.2680205
0.2010905	0.2073451
0.3702982	2.2392400
0.4634423	5.4882751
0.7148742	1.0800097
0.4063832	3.9072686
0.9424182	5.7649447
0.5438487	2.9435501
0.9581115	1.9797444
0.5406867	2.9003707
0.4607947	1.4957472
0.3740239	2.2319445
0.7246376	4.2003094
0.7194996	5.7634437
0.3234924	3.3288665
0.4638664	5.4756389
0.4647150	5.4823584
0.6468052	5.1291038
0.3303312	2.3749044
0.3312897	2.3742412
0.3286092	2.3551647
0.3296248	2.3539605
0.3316577	2.3569275
0.3350612	2.3809084
0.3325007	2.3495273
0.3322875	2.3730718
0.3358087	2.3710472
0.3328884	2.3731067
0.3307861	2.3551822
0.3311057	2.3504000
0.3360127	2.3679755
0.3361292	2.3679580
0.3377228	2.3635423
0.6410032	5.1224192
0.5192368	5.7627107
0.9015582	5.5424152
0.3368967	2.3557582
0.3392986	2.3608371
0.3394835	2.3590743
0.3376645	2.3479914
0.6884508	3.4772195
0.7324524	1.8192265
0.6629402	2.6212576
0.8558783	4.1182789
0.4325729	2.9676706
0.4267631	2.9401642
0.4291895	2.9516136
0.4347294	2.9599911
0.4295615	2.9472851
0.4372115	2.9573382
0.4127932	2.9630280
0.4333501	2.9635516
0.4132631	2.9645814
0.4315166	2.9456969
0.4319618	2.9687003
0.4835266	0.1631185
0.6296117	1.9090760
0.3167193	2.6365467
0.3167097	2.6348887
0.7232145	5.1263287
0.5994362	1.3327334
0.3153564	2.6318692
0.7232145	5.1263287
0.3151741	2.6393043
0.1119912	0.2176426
0.3634861	1.7258776
0.3987572	0.2773328
0.7274095	2.8806659
0.4023421	2.2203032
0.4014603	2.2188720
0.3976653	2.2170743
0.8807349	5.1075664
0.3367898	4.5525168
0.7782125	3.9645154
0.3358281	4.5729372
0.3379173	4.5734608
0.3384716	4.5792204
0.3389872	4.5696210
0.3426593	4.5647341
0.5597977	0.8136725
0.3379173	4.5788713
0.3457045	4.5773005
0.3374020	4.5703192
0.5332776	0.7915068
0.6156854	5.7343316
0.5192368	0.8107054
0.6386172	2.0766102
0.6172510	5.7331972
0.9520875	2.8357935
0.2449852	1.8157358
0.1412617	1.7229349
0.4232395	0.7566002
0.5773735	3.7589156
0.2417407	0.5042256
0.2405403	0.5286602
0.2422950	0.4965462
0.3416260	2.1785200
0.2422026	0.5009095
0.2399865	0.5037020
0.4639724	6.0526448
0.5808929	3.7646752
0.8739089	1.5882549
0.5845167	2.3205898
0.2904322	5.1100797
0.5485507	2.3404342
0.5829606	2.3217242
0.7048344	1.6996976
0.7167748	3.8954004
0.3008707	1.3243558
0.3266572	1.3233086
0.5111424	4.6022587
0.3045860	1.3175491
0.7612444	6.2077522
0.3033467	1.3198180
0.3032514	1.3133603
0.7627617	6.1987812
0.3013466	1.3154547
0.3284932	1.3199925
0.5091957	4.6143015
0.3015370	1.3154547
0.2991585	1.3151056
0.1837960	2.0964371
0.3853667	1.4105751
0.8945430	3.6229545
0.4360581	5.6871554
0.6853554	5.1573956
0.9313248	1.7109550
0.4029405	2.3251276
0.3998702	2.3232078
0.7253432	1.2329006
0.3784470	2.3183732
0.4009638	2.3270475
0.4011462	2.3222129
0.4428258	5.7121834
0.4408441	5.7034742
0.7292125	1.2358676
0.4006701	2.3276933
0.3997184	2.3331561
0.4419911	5.7117122
0.4009638	2.3270475
0.4015717	2.3256687
0.4015717	2.3256687
0.7339015	1.2159709
0.7296136	1.2327261
0.4005790	2.3175005
0.4024841	2.3144288
0.4021191	2.3153887
0.3976249	2.3393870
0.8051132	3.5582027
0.8983992	2.7542168
0.2685105	1.5580554
0.8012084	3.9625955
0.9292573	5.1925116
0.4582369	1.7858383
0.4183911	2.1748373
0.3891299	2.1880844
0.4216352	2.1756053
0.4219641	2.1760940
0.4238570	5.0755047
0.4214296	2.1818012
0.4179912	2.1673324
0.4215530	2.1743835
0.4221183	2.1771586
0.4214810	2.1824470
0.4180322	2.1773506
0.4233836	2.1734760
0.4165773	2.1536316
0.4174583	2.1752911
0.4172226	2.1448351
0.3014418	1.3910274
0.3064942	1.3962634
0.9437538	5.7194091
0.5329638	4.5888197
0.2829715	1.3850933
0.5247669	4.5828855
0.2806166	1.3845697
0.5202787	4.5917867
0.5379043	4.5902159
0.5295398	4.5849799
0.2812757	1.3845697
0.5477563	4.6029568
0.3052536	1.4037683
0.3072581	1.3966125
0.2865565	1.3863150
0.2865565	1.3863150
0.5622874	4.6127307
0.2387501	2.7376711
0.6795228	1.7811260
0.9351453	0.5302310
0.3635256	2.3817636
0.7349762	6.1268038
0.4176940	1.5051719
0.4174890	1.5002850
0.5645063	5.5324319
0.4002752	1.5186110
0.5388949	5.5213316
0.5638160	5.5258869
0.3893811	3.2869088
0.4003562	3.2795958
0.4033970	3.2510597
0.3522537	6.1755509
0.7463277	0.0349589
0.1753374	2.7066392
0.1788025	2.7108628
0.1756522	2.6958530
0.1727120	2.6590615
0.1762550	2.6644894
0.7497301	0.0351684
0.1702506	2.6740364
0.7428009	0.0413294
0.1784063	2.6747869
0.7512307	0.0256214
0.7502755	0.0459894
0.9499934	1.5681783
0.0239793	3.5639623
0.2806166	5.6665081
0.9062518	4.3369687
0.6895962	0.8714429
0.3769712	1.2009611
0.4812675	3.7512362
0.3443764	2.9558024
0.3498424	2.9840418
0.3431469	2.9558547
0.7790395	1.1499974
0.4735736	3.7456511
0.8173254	1.1068878
0.8890595	3.5812411
0.3521850	2.9766416
0.2074541	6.0435865
0.9722538	2.6038916
0.5156965	1.4636331
0.6372543	3.9418261
0.7171051	2.2421547
0.8382078	5.2477862
0.2623451	2.7501328
0.2605923	2.7596797
0.2640994	2.7489808
0.2608533	2.7489285
0.2610583	2.7408127
0.2592322	2.7391721
0.2603407	2.7710243
0.2611515	2.7398877
0.2636047	2.7638860
0.2644448	2.7613727
0.2485773	2.7734154
0.2613007	2.7425929
0.2612634	2.7403589
0.2602196	2.7619137
0.2598003	2.7821595
0.2616736	2.7729791
0.2620653	2.7769585
0.2432376	2.8464400
0.9364220	1.1157890
0.4153386	5.1082122
0.4127829	5.1091896
0.4119661	5.1125755
0.4060579	5.1164851
0.4103338	5.1135704
0.4425649	1.6244477
0.4109457	5.1147572
0.4511287	2.0210040
0.8916878	6.1905258
0.4235997	1.6151766
0.1699363	2.0769418
0.8558480	6.1889026
0.2754271	1.6479538
0.5309261	5.0618388
0.6362118	5.5754717
0.4150931	4.6134288
0.0150921	2.3569450
0.6418654	5.5364462
0.6396496	5.5355735
0.6354765	5.5237053
0.5692570	2.5666114
0.6348641	5.5577741
0.6363344	5.5572505
0.6357216	5.5531839
0.7571175	6.1659341
0.6753341	1.9152545
0.4949802	2.2302690
0.1722807	1.4486233
0.3343042	0.5138249
0.5851726	1.2032300
0.2512940	4.4434337
0.5945122	4.3689082
0.8789236	3.7542032
0.4557368	1.7986142
0.6986740	3.2578316
0.2552500	3.8035960
0.4150419	1.9175932
0.4128851	1.8944327
0.4546728	5.4997419
0.4564642	5.4946456
0.6865360	3.2510423
0.4574136	5.4982409
0.4143567	1.9182041
0.4593144	5.5028486
0.4097629	1.9195306
0.4113129	1.8986041
0.6249907	0.6808529
0.7842411	0.1500634
0.1714272	4.0097194
0.1733681	3.9739402
0.1741413	4.0013418
0.9380284	2.7978152
0.1756612	3.9634682
0.1746718	3.9725439
0.8943702	6.1793382
0.1715619	0.5183628
0.2856124	3.1039110
0.9734428	3.8159879
0.6531236	4.5888197
0.3575596	1.4447836
0.1196234	3.3332298
0.4725911	5.6016691
0.4639724	1.8262602
0.4676895	1.8327353
0.4639830	1.8272725
0.4664883	1.8286862
0.3926006	4.7454368
0.4315684	1.8457206
0.4650121	1.8295239
0.4644710	1.8277262
0.4686151	1.8330844
0.4686364	1.8217747
0.4339307	1.8088941
0.4438700	5.5629054
0.5320789	3.0758636
0.5834167	0.3644247
0.6822816	4.9142538
0.6799821	4.8987203
0.6812590	4.9016699
0.6845861	4.9081102
0.5898681	0.3544764
0.6979989	4.8764238
0.6808758	4.9165227
0.6801097	4.9026822
0.6747625	4.9018968
0.5849383	0.3602360
0.6402647	5.8140583
0.6812590	4.8754691
0.7198970	0.8613200
0.0201316	2.8420418
0.4929827	4.4418629
0.7932440	4.5881215
0.4934818	4.4469244
0.3442300	0.8176868
0.4888457	4.4525095
0.5009046	4.4462263
0.3480412	0.7983136
0.3491177	0.8004080
0.4879595	4.4483207
0.3754770	0.8103564
0.3081847	1.8519689
0.5049173	4.9126481
0.4239806	4.2338197
0.4295719	4.2250931
0.4270107	4.2408010
0.4267115	4.2371358
0.4241865	4.2256167
0.4222417	4.2303290
0.4251753	4.2280601
0.4265465	4.2315508
0.4244645	4.2282346
0.3814630	0.8241445
0.4262061	4.2324234
0.4267424	4.2366122
0.4256494	4.2292818
0.4267321	4.2366122
0.4267424	4.2366122
0.4279706	4.2338197
0.4297683	4.2397538
0.4301716	4.2442917
0.4315891	4.2444662
0.4297993	4.2395793
0.4294685	4.2460370
0.4410421	4.2392302
0.6787067	4.7556033
0.2943160	4.7839597
0.2939367	4.7942763
0.2935576	4.7861274
0.2897700	4.7957180
0.6024057	0.9063495
0.2986832	4.7940285
0.3012514	4.7939604
0.3046813	4.7918207
0.8077632	5.2581709
0.6797269	6.0539363
0.6236566	0.8110545
0.7889592	3.7704348
0.7516813	2.4257982
0.8333164	1.1981685
0.3632786	5.7362515
0.3984539	5.1405532
0.7190891	3.3536502
0.4655960	2.4879494
0.8426600	3.5074137
0.2940316	0.5426229
0.4770827	5.6046886
0.4818050	5.5505135
0.2188947	2.2260976
0.1963735	5.8014744
0.5021825	3.8611919
0.2818313	3.7880626
0.2729688	3.7692131
0.2745917	3.7603119
0.2672946	3.8049923
0.2800048	3.7922514
0.1336061	0.6939429
0.1448149	0.1930334
0.3163545	5.3977274
0.4882188	4.1716860
0.4816867	4.1704642
0.4918659	4.1730822
0.5256576	2.3002043
0.5206780	2.2919838
0.5216101	2.2880394
0.5233097	2.2860148
0.5179744	2.2706385
0.5225652	2.2821576
0.5197133	2.2918791
0.5269391	2.2835888
0.5232208	2.2918267
0.5224096	2.2897498
0.5249561	2.2933277
0.4903279	2.2906399
0.6494076	5.1016498
0.4900789	4.4867179
0.4807839	4.4867179
0.4793236	4.4982371
0.4801932	4.4975389
0.2151939	1.9913334
0.3254022	1.2065461
0.3236659	1.2145746
0.4808591	4.4874160
0.3257882	1.2217305
0.4844636	4.4900340
0.3244374	1.2238249
0.3229912	1.2191125
0.3272368	1.2278391
0.3252092	1.2222541
0.3247267	1.2206833
0.3466720	1.2601277
0.9591331	2.6789757
0.8487220	1.3740977
0.4009740	2.8152684
0.5352070	4.6741663
0.3062079	1.4309955
0.5352070	4.6766097
0.5259472	4.6752135
0.5351059	4.6762607
0.2810873	1.4084807
0.2886352	1.4128440
0.2820292	1.4049900
0.5321349	4.6769588
0.5376906	4.6766097
0.2858956	1.3917255
0.2823118	1.4067354
0.2863677	1.4123204
0.2868398	1.4090043
0.2868398	1.4037683
0.2869343	1.4041174
0.2870287	1.4034193
0.2868398	1.4039429
0.2864621	1.4072590
0.2681363	1.3877113
0.2831600	1.4104006
0.2888243	1.3793337
0.3297505	2.9699221
0.2818408	1.4051646
0.2852349	1.4117968
0.2811815	1.4269812
0.2830657	1.4030702
0.3155291	3.5875243
0.5051363	1.4165092
0.8200948	4.9125957
0.4075835	5.2271913
0.6612583	0.8679522
0.4750488	1.3810790
0.4736591	1.3912019
0.4723776	1.3857914
0.8230181	4.9318467
0.4076853	5.2235436
0.8867498	0.1902409
0.4076853	5.2232294
0.4081942	5.2222171
0.4578146	3.6795031
0.7336330	5.6942240
0.4724843	1.3779374
0.5041509	1.4175564
0.6504254	3.6119589
0.4031129	5.2302631
0.5426507	4.0777873
0.4770184	3.6281904
0.4799462	3.6260961
0.4158503	1.0576695
0.4823427	1.4397221
0.4420954	5.7513660
0.5677328	6.2485056
0.1785773	0.7082546
0.7090881	0.9971066
0.9554037	5.4774890
0.4299441	0.1036377
0.8745402	0.0278729
0.4922778	0.8161160
0.3644150	2.2129379
0.3698616	2.2343181
0.3502930	2.2473732
0.3652357	2.2611613
0.3701394	2.2447552
0.6759061	6.1227372
0.6840736	1.0466740
0.3693161	2.2525219
0.3701692	2.2424339
0.3723636	2.2387687
0.3749593	2.2537262
0.3725425	2.2593113
0.6781587	3.5239943
0.3671755	2.2072830
0.1932938	0.5499532
0.3449427	2.2662053
0.6956654	1.1014773
0.2564773	0.5546656
0.9078424	0.4386012
0.9578772	2.2959283
0.7180437	2.7140743
0.6543817	0.0396364
0.4070646	3.2592628
0.3806435	2.2722267
0.3667993	2.2736055
0.3999107	2.2864162
0.6908847	1.3089969
0.3301376	2.3622682
0.5221208	5.7745265
0.3309120	2.3747997
0.3314640	2.3740667
0.3325685	2.3689703
0.3295764	2.3547284
0.3284932	2.3470490
0.3314349	2.3741714
0.3323456	2.3731940
0.3311347	2.3743808
0.3323456	2.3731940
0.3363332	2.3666316
0.3342654	2.3571021
0.3331792	2.3499288
0.3368384	2.3713789
0.3366732	2.3689528
0.3324522	2.3443786
0.3371785	2.3568403
0.7262892	1.7683676
0.3387342	2.3670853
0.3392207	2.3609592
0.7376004	1.8185109
0.3394835	2.3566308
0.7788713	1.7983524
0.7280102	1.3091715
0.4321482	2.9702188
0.4285592	2.9502871
0.4270004	2.9450337
0.5167907	3.2830690
0.5869311	5.4727242
0.4336403	2.9658904
0.4318790	2.9631851
0.4329044	2.9440214
0.4363697	2.9603926
0.4380537	2.9652097
0.4343559	2.9445101
0.4327904	2.9459762
0.3716086	1.7787872
0.5283783	3.2967350
0.3172859	2.6340858
0.5919874	1.3327334
0.5922232	1.3381439
0.6180949	1.3884094
0.6178537	1.3353514
0.3167193	2.6365467
0.3153659	2.6389727
0.7240123	5.1262764
0.3150781	2.6108031
0.4601601	5.7362340
0.4004372	2.1959384
0.4021495	2.2185229
0.1621438	2.5820575
0.3375090	4.5689229
0.9259291	5.1724054
0.3474249	1.8837862
0.3435469	5.2383614
0.3385980	4.5717154
0.5575076	0.8154178
0.5252344	0.7888888
0.6264114	2.8643471
0.3422108	4.5544367
0.3396878	4.5781732
0.2692497	2.4142441
0.3420451	4.5734608
0.5284676	0.7754498
0.3424740	4.5509460
0.6395513	2.0877978
0.4278983	3.2949198
0.4259174	3.3039606
0.4179400	3.2868390
0.9216915	2.1555863
0.5326053	4.7902167
0.4400418	3.3738960
0.5866613	3.7645007
0.2420178	0.5033530
0.5745843	1.8594738
0.5799129	3.7596137
0.2434039	0.5047492
0.5767221	3.7587411
0.5802395	3.7585665
0.4635483	6.0527844
0.5855592	2.3212879
0.5488799	2.3352156
0.5818036	2.3208865
0.5468830	2.3346397
0.5500274	2.3330689
0.0677348	0.2651155
0.5086244	4.5985935
0.5166138	4.6062730
0.3016322	1.3079497
0.3047767	1.3205161
0.3035373	1.3154547
0.5151443	0.1937315
0.3044906	1.3144075
0.3267538	1.3288937
0.3021083	1.3142329
0.6919681	3.4028684
0.3272368	1.3093460
0.5169123	0.2099631
0.7985753	0.0340688
0.4019163	3.2289289
0.7218332	4.2631412
0.3349447	1.8563322
0.1486303	4.1016983
0.1236085	2.4678956
0.4009740	2.3329467
0.4010043	2.3173260
0.4428258	5.7112235
0.7213554	1.2451179
0.0260986	5.9772640
0.3999107	2.3206770
0.3999209	2.3297702
0.4417824	5.7108918
0.4044323	2.3293862
0.4020076	2.3252149
0.4006802	2.3147080
0.4416781	5.7115900
0.4006296	2.3098909
0.4419911	5.7111362
0.4004169	2.3137306
0.4416781	5.7116074
0.4003056	2.3168024
0.5134339	1.6361240
0.5124859	1.6369757
0.4811600	0.8955284
0.4012981	2.3167850
0.6169497	4.3298128
0.7626512	3.4510395
0.1542721	4.8910758
0.2517393	1.6877491
0.7160353	1.7719630
0.4147248	5.0061803
0.4202483	2.1722542
0.4185347	2.1563892
0.4299441	5.0807582
0.4204948	2.1746802
0.4231572	2.1739821
0.4224988	2.1744010
0.4221595	2.1725684
0.4230337	5.0846852
0.4232086	2.1737901
0.4213885	5.0849993
0.4215530	2.1743835
0.4171406	2.1511358
0.4187911	2.1714339
0.3924696	2.1855886
0.4174070	2.1761812
0.5131692	4.6373398
0.6245054	0.1544616
0.5376568	4.5863762
0.5143715	5.9265622
0.2879735	1.3732251
0.3085001	1.3809045
0.5533284	4.6101127
0.5458518	4.6047022
0.5246111	4.5832346
0.2829715	1.3568190
0.2861788	1.3831734
0.3080223	1.3953907
0.3075446	1.3960889
0.2842915	1.3791592
0.3038232	1.3987069
0.3111781	1.3870132
0.2840086	1.3714797
0.3042999	1.4006267
0.5380281	4.5863762
0.2818408	1.3561208
0.2858012	1.3313372
0.6394037	1.5697491
0.8796353	2.3954644
0.4142136	1.5065682
0.5460104	5.5461153
0.5666947	5.5354688
0.4126808	1.5072663
0.5637010	5.5419614
0.3967358	3.2518975
0.4006802	1.5343189
0.5342868	5.5237402
0.3970186	3.2357881
0.4032144	3.2452303
0.9610449	0.8340928
0.5747933	5.0990318
0.5506641	5.1097830
0.7538277	0.0270177
0.1800996	2.7008272
0.1792438	2.7105487
0.1750855	2.6771256
0.8299507	3.7734018
0.7428009	0.0393048
0.1761110	2.7000942
0.1719482	2.7009668
0.7509577	0.0237365
0.8103043	3.7802086
0.7583263	3.2042151
0.8250401	3.4588935
0.2998241	6.0739901
0.6956136	3.1599361
0.8624918	4.3549455
0.4806872	3.7505380
0.3469360	2.9673215
0.5033850	0.1018400
0.3479335	2.9789105
0.3452747	2.9555056
0.3452747	2.9782647
0.3457338	2.9494668
0.8174709	1.1283554
0.3481879	2.9509503
0.9653010	3.4470253
0.4053465	5.4018988
0.2381414	1.2962560
0.5706213	0.4797910
0.3056353	0.9855874
0.2559194	2.7571315
0.7921641	5.2130192
0.2622705	2.7530824
0.2607135	2.7570617
0.2627089	2.7624024
0.2601171	2.7746197
0.2609838	2.7676210
0.2380768	2.8096659
0.2610210	2.7413712
0.2608812	2.7519654
0.2482438	2.7737122
0.2641647	2.7595575
0.2616550	2.7583009
0.2560216	2.7979897
0.2589062	2.7683365
0.2588504	2.7876399
0.2599028	2.7806062
0.2479937	2.8262815
0.7974183	3.8688714
0.2487812	2.8996377
0.4070748	5.1203771
0.4114558	5.1114062
0.4110477	5.1132562
0.4102318	5.1184398
0.4107417	5.1138496
0.4102216	1.6059368
0.4468818	1.6280815
0.4368269	1.6313366
0.4039247	5.1173752
0.8647161	6.1743640
0.2665561	1.6936954
0.6845861	5.0903226
0.8627049	6.1901593
0.4116497	3.8461821
0.5585605	2.5416008
0.5664066	2.5716554
0.6374384	5.5616487
0.6401416	5.5526603
0.8509915	0.8894198
0.6460628	5.5482097
0.6364570	5.5430261
0.6380522	5.5510546
0.6307090	5.5459757
0.6357216	5.5471451
0.6344969	5.5594845
0.7113725	1.8678863
0.7156525	3.6425021
0.8149409	2.6872136
0.7034638	0.3457497
0.7003376	5.0117129
0.5301433	4.8008807
0.7402312	1.2730432
0.3591549	2.0400630
0.2574076	4.4497169
0.3859782	3.1395157
0.4105173	1.9136837
0.7055662	3.2488431
0.4062104	1.9231958
0.8740782	5.6373960
0.7010142	3.2457888
0.4146328	1.8941535
0.9554037	2.1316055
0.4129259	1.9215028
0.3803338	1.8935426
0.4565696	5.4954309
0.6162873	0.7045894
0.1695682	3.9783035
0.7826919	0.1528908
0.1748427	3.9861575
0.1736468	3.9978512
0.1758051	4.0076250
0.7695477	0.1460841
0.1755712	3.9894736
0.1738626	4.0039598
0.1312175	2.3646070
0.6124407	0.6606071
0.2803154	3.0970693
0.2841594	3.0945560
0.2925057	3.1116254
0.4690729	4.9728794
0.6907557	1.0081022
0.8030154	0.5880014
0.8452002	5.8153149
0.7707295	3.2138667
0.4407294	4.3107887
0.9875636	3.2573603
0.4703085	1.8190171
0.4080924	4.7330764
0.4315994	5.5728363
0.4027072	4.7338845
0.8813395	0.6194174
0.1536467	5.3138469
0.9631959	1.7282739
0.8648839	0.3652974
0.4708841	5.9591300
0.6681913	1.9089364
0.9178414	0.5722935
0.6817702	4.8968179
0.6789616	4.9025426
0.6391579	5.8216853
0.9755184	6.0718259
0.6724789	4.8809215
0.5100752	3.4665730
0.6802373	4.8967656
0.6781969	4.9004308
0.4950997	4.2193335
0.4722175	4.4706609
0.4669453	5.5599209
0.5952093	4.0737730
0.3848656	0.8066912
0.3516652	0.8094837
0.3416942	0.8241445
0.3516652	0.8023279
0.3662251	3.9851103
0.5032975	4.4402921
0.3519594	0.8087856
0.5201789	3.6713001
0.3518614	0.8115781
0.3551992	5.2330207
0.3835637	0.8169886
0.4213988	4.2339942
