  radius  	  theta   
0.6106130	5.6242021
0.9771410	0.4031952
0.5124094	4.7770011
0.7260283	0.9837658
0.1669641	4.9994439
0.8492031	3.8967258
0.6402018	0.2578586
0.8996927	4.9363994
0.6443576	0.2627858
0.6384134	0.2542239
0.2013628	2.1571165
0.2158198	2.6269303
0.4644372	5.3591754
0.5654079	2.8908766
0.9622242	5.5568439
0.8975937	4.6980000
0.9081105	4.7112341
0.4366906	1.5513763
0.5156091	6.0534648
0.3854461	3.5308177
0.9105939	4.7100381
0.8995778	4.7047472
0.9062154	4.7264883
0.9104230	4.7098571
0.4369400	1.5516239
0.9010223	4.6996746
0.9010223	4.6996746
0.4335714	1.5536447
0.4482257	1.5789323
0.8982765	4.7162051
0.9031824	4.6909044
0.1578331	4.6595734
0.4384377	1.5347508
0.1552012	4.6986391
0.8954671	4.7020562
0.8844368	4.6754788
0.4381041	5.5851375
0.3063970	3.5488849
0.3165113	3.5720203
0.2010929	3.7578769
0.5261695	4.5320899
0.2935061	2.2365251
0.2902116	2.2678898
0.9980528	1.7500504
0.9872949	1.7388743
0.9877732	1.7387496
0.9937861	1.7486161
0.9879740	1.7386401
0.9874368	1.7393760
0.9926715	1.7425667
0.9884617	1.7461639
0.9877732	1.7387496
0.9877732	1.7387496
0.3681142	1.6486716
0.9875951	1.7421094
0.5281621	5.7228959
0.2284724	5.0680822
0.6297341	0.4827274
0.2693048	1.2690016
0.9302670	5.8343725
0.9315489	5.8478262
0.9236896	5.8603013
0.9480598	1.2161610
0.6913900	0.8923333
0.9255320	5.8542489
0.4995199	6.1570770
0.9277032	5.8650093
0.3943110	3.0251263
0.7456451	4.7766035
0.7663916	2.1317600
0.7652175	2.1105436
0.3899137	0.1647245
0.7697486	2.1383144
0.3764809	2.0802938
0.1036166	3.7904092
0.1431911	1.5245106
0.6240112	4.6118000
0.6163914	5.6659054
0.2948834	0.7552784
0.6875300	4.9925856
0.5659014	2.1073799
0.5680936	2.1060365
0.5654757	2.1024327
0.5657062	2.1012074
0.5787323	2.1221326
0.5653868	2.1069664
0.5663377	2.1017848
0.5719105	2.1054873
0.5657554	2.1010643
0.9576884	5.5214341
0.4363997	5.9966435
0.9392791	5.1899596
0.3850237	1.5199796
0.4956933	1.6310073
0.8378517	2.5624359
0.8464511	2.5768997
0.8486765	2.5702910
0.8421688	2.5809601
0.5403042	3.2184421
0.3346255	5.6574820
0.7202457	4.9936749
0.1786051	2.9407385
0.3196428	5.7737670
0.7813435	0.6749613
0.8246705	4.5436711
0.5312667	0.0329633
0.5101129	0.0436913
0.8354789	0.3181571
0.4886732	4.7293924
0.8071023	4.7197500
0.7750506	5.0285978
0.6294750	5.3334094
0.9756575	1.6509802
0.3779327	1.4060927
0.9747293	1.6510683
0.2562670	5.2382932
0.9823352	1.6610168
0.3757143	1.4137171
0.9775993	1.6684490
0.9776292	1.6684392
0.3771336	1.4261775
0.9794251	1.6792687
0.9776078	1.6797285
0.9830146	1.6712486
0.3786674	1.4271136
0.9795018	1.6793422
0.9829605	1.6612202
0.9797745	1.6733408
0.9847127	1.6531598
0.9831176	1.6606936
0.7647135	4.3836249
0.2870143	1.8902187
0.5304349	0.1062678
0.5476665	2.2618360
0.8005876	3.8555468
0.3156255	0.7714807
0.9950343	6.0506917
0.9955826	6.0520890
0.9822611	6.0392636
0.6883982	5.0947090
0.3484855	3.3141937
0.3422688	0.6797568
0.8771360	1.6574581
0.3733437	0.2757777
0.3525275	2.8217317
0.3795185	0.2485830
0.3728782	0.2609450
0.3485511	1.3405319
0.3703906	0.2592447
0.3731992	0.2604003
0.3685314	0.2731130
0.3692693	0.2817460
0.7563128	5.5610457
0.2833832	3.1678875
0.7526586	5.5499250
0.7484239	5.5699554
0.3948119	4.5216316
0.6267351	1.8976620
0.6250752	1.8973616
0.6320650	1.8726652
0.6244050	1.8933098
0.6284150	1.8861646
0.6323052	1.8802304
0.6306399	1.8724544
0.6269001	1.8545095
0.8408679	5.9657558
0.3624210	4.4959608
0.9318991	5.8775489
0.3860276	3.2146844
0.9619627	4.4912567
0.6779047	3.6433227
0.2065689	4.4893600
0.3132843	3.3084430
0.9442482	0.5870497
0.9412129	0.5878051
0.9453752	0.5813889
0.9364733	0.6045484
0.9390635	0.6050251
0.9362336	0.6036292
0.9391181	0.6014623
0.5642284	5.6291065
0.4979864	5.9064664
0.1757568	3.8513042
0.4401047	2.9099063
0.0668392	5.4993883
0.6862419	3.5990022
0.7865813	1.6986751
0.4038825	1.3698078
0.6684656	5.9741844
0.3172254	2.0386734
0.5765433	1.4030237
0.6689828	5.9768819
0.4583060	4.4812698
0.5112771	1.2625638
0.9469316	3.7174444
0.9489375	3.7258442
0.9491569	3.7260954
0.9401918	3.7165406
0.0259952	0.1400241
0.9453064	3.7277625
0.9431016	3.7303115
0.9424844	3.7329793
0.9422367	3.7312094
0.5163980	5.9779810
0.9366275	3.7198815
0.9466305	3.7311718
0.0250533	0.1622949
0.9436510	3.7298996
0.9465892	3.7316345
0.8986078	2.2066659
0.6974813	5.3106497
0.9766649	4.2969389
0.7384992	5.0093833
0.3983535	5.3586971
0.6106670	0.8153975
0.2102950	1.7068155
0.7075029	2.4851592
0.1115518	4.6425998
0.1001957	4.9944775
0.6616362	0.0377540
0.6652863	0.0393816
0.6736753	0.0451128
0.6670436	0.0305994
0.6691264	0.0306686
0.6675359	0.0351094
0.5351268	2.5187279
0.7499346	6.0086276
0.7513135	6.0054310
0.6963493	5.6914745
0.7552024	6.0069837
0.4212617	3.4524479
0.1940813	3.0359125
0.4212826	3.4294802
0.7470852	6.0195454
0.1869880	2.9936465
0.3598130	1.8050635
0.1804192	2.9899668
0.7574207	5.9979285
0.7565017	6.0077012
0.2044903	3.1920968
0.5213130	0.4751300
0.7832819	3.7087431
0.8006790	5.1497659
0.5494088	0.5633286
0.7979692	1.5267866
0.3330166	2.9393555
0.3944185	2.9099046
0.9635703	6.2363841
0.5295019	3.8441444
0.4253513	2.4313519
0.5568567	2.1681740
0.9278412	3.4222705
0.2957020	3.2501206
0.1973980	3.5311050
0.1886927	3.6460936
0.3839830	2.7081657
0.7752729	0.5539561
0.4105038	0.6100162
0.7066928	1.8881339
0.7024692	1.8842214
0.6580653	3.5855230
0.7102435	4.3070757
0.6201869	3.9390841
0.3885286	3.1665952
0.6011035	3.9626131
0.3893067	3.1695816
0.7363560	6.2501261
0.1370215	0.0670871
0.7165257	6.2698575
0.7254418	6.2712768
0.7230982	6.2777609
0.0810418	1.8353614
0.7253656	6.2714675
0.7241803	6.2709763
0.7261639	6.2719012
0.7218230	6.2754989
0.3948391	5.6363424
0.6600424	3.2268147
0.6358744	3.1901034
0.6578564	3.2389702
0.6423963	3.2084511
0.6406662	3.2104049
0.6418385	3.2113225
0.6402266	3.2042427
0.6467627	3.2257592
0.6433625	3.1991447
0.6376947	3.2125202
0.6437637	3.2289666
0.6343103	3.2016953
0.6451527	3.2117221
0.6425189	3.2244017
0.8943476	4.5307659
0.8979472	4.5476858
0.8996700	4.5556518
0.8955840	4.5510437
0.9011499	4.5464760
0.3276066	4.6670935
0.9005301	4.5468822
0.8987686	4.5515911
0.9031960	4.5536534
0.4327322	1.3276111
0.1718417	4.7986017
0.1699037	4.8430592
0.1718417	4.7986017
0.1699037	4.8430767
0.9040176	4.5448982
0.1699037	4.8430767
0.9051285	4.5505633
0.1863291	1.1663741
0.9036836	4.5372034
0.9015684	4.5309752
0.1896928	1.2997751
0.9111054	4.5445650
0.3996539	0.1334097
0.5381830	0.2807203
0.5373953	0.2971369
0.5363758	0.2883810
0.5369871	0.2905349
0.5403682	0.2861770
0.6099663	6.0024487
0.5412135	0.2726649
0.5423848	0.2766537
0.5421085	0.2770072
0.5449145	0.2757750
0.5475299	0.3022656
0.9625187	4.4137685
0.3836480	4.6227577
0.9631216	4.4382159
0.9637948	4.4451044
0.9644176	4.4442959
0.9834989	4.4499259
0.9626559	4.4426165
0.5453431	3.9775259
0.5581819	2.7108251
0.3354070	5.0028516
0.9570938	4.8759264
0.5543372	2.7289506
0.5417852	0.4300967
0.5558691	2.7341157
0.2070067	4.5009339
0.5618292	2.7369694
0.5560832	2.7321715
0.5547127	2.7782322
0.7895372	1.4446261
0.3808501	5.0711768
0.6171892	2.2970594
0.8406516	1.9536742
0.8445080	4.5537685
0.6859948	0.5897130
0.6945294	1.6320502
0.9548163	3.2396017
0.9572287	3.2158629
0.3109186	2.6268972
0.9629725	3.2289318
0.6853596	5.3762850
0.3032099	2.6599555
0.7624110	2.4201170
0.3436482	1.0649543
0.4405611	4.5451183
0.8951004	3.6614345
0.8958679	3.6536931
0.8935481	3.6552994
0.8913520	3.6514725
0.8935436	3.6647283
0.8885637	3.6621871
0.5373236	1.4295976
0.8852111	3.6367076
0.3161710	2.8038558
0.7922116	4.4981471
0.7873298	4.4970834
0.7832797	4.4860003
0.7847821	4.4955465
0.7915692	4.5025049
0.7867177	4.4981199
0.7817925	4.4937875
0.7862227	4.4945501
0.4281727	5.4867415
0.8600892	4.5307620
0.8932346	4.1665613
0.4722453	0.6934470
0.8957152	4.1701211
0.8921431	4.1658621
0.8922754	4.1619935
0.8947706	4.1712703
0.8949778	4.1725988
0.8924579	4.1638766
0.8913719	4.1742837
0.4750298	0.6908921
0.8944690	4.1727145
0.8902246	4.1731584
0.8854313	4.1500239
0.8828981	4.1550077
0.2968323	3.5336607
0.3122528	4.7817880
0.8186124	5.1853828
0.7356149	3.2592919
0.5759397	0.4576804
0.7265945	2.4539934
0.9023154	4.2704311
0.9018442	4.2683176
0.8979597	4.2525650
0.4508832	0.8812004
0.4511921	0.8844746
0.9024062	4.2775741
0.9008089	4.2713146
0.9031601	4.2783348
0.2073238	4.9226310
0.2215671	0.4485321
0.7216030	4.3501791
0.9336737	3.2807918
0.4202967	5.5110689
0.7735178	1.0615194
0.7774510	1.0575441
0.2826719	2.7922581
0.5100673	1.8535869
0.7708487	5.6312684
0.5114799	1.8577224
0.5103890	1.8519992
0.5094680	1.8507128
0.5098010	1.8319226
0.5142608	1.8370963
0.5175862	1.8428149
0.8030016	3.4557215
0.5224335	4.8005867
0.4677500	1.4378797
0.9548580	0.3710526
0.5134299	0.9660835
0.2452045	5.8002997
0.7120902	5.3418073
0.2022861	4.5482142
0.6660196	0.9950152
0.6616395	0.9886865
0.6667166	0.9777559
0.6625420	0.9808094
0.6573349	0.9971335
0.5666120	3.8019430
0.9699966	1.6797171
0.9803043	1.6949396
0.9790227	1.6985786
0.3642845	1.5056003
0.3736022	1.5026037
0.9683044	1.6923902
0.3639477	1.5054958
0.3642845	1.5056003
0.3642845	1.5056003
0.9683044	1.6924077
0.9745734	1.6935213
0.9804025	1.6935652
0.3675360	1.5013077
0.9809441	1.7023567
0.9737418	1.6921871
0.9808167	1.6947354
0.9807603	1.6945738
0.9812892	1.6947671
0.9775865	1.6798048
0.5707715	5.7064195
0.8043342	0.1628278
0.1420614	3.3524782
0.8039269	2.9539990
0.8021043	2.9569280
0.8057973	2.9627775
0.8024466	2.9556335
0.8280375	5.6963391
0.8059188	2.9627902
0.9451047	3.7930553
0.9570541	3.8059364
0.0762823	5.6172536
0.9454931	3.7871742
0.1428951	2.1441971
0.9608291	3.8129118
0.4253250	5.6076756
0.1798746	4.4871608
0.5834893	4.9207626
0.7827098	3.1218296
0.7741907	3.1064816
0.7730029	0.7883133
0.7756227	3.1145974
0.7774068	3.1055625
0.2390241	2.5921332
0.8657756	1.9248891
0.8619617	1.9093620
0.8553942	1.9171349
0.8670766	1.9034164
0.8687547	1.9200763
0.8613441	1.9089692
0.8674650	1.9253145
0.8666590	1.9034799
0.8564894	1.9250718
0.8591974	1.9326593
0.8713670	1.9161927
0.8551275	1.9246969
0.8696359	1.9143592
0.8561383	1.9231051
0.8732702	1.9392400
0.2999086	1.8796991
0.8561383	1.9231051
0.8621043	1.9299457
0.8712905	1.9160145
0.8709674	1.9217265
0.8589900	1.9155332
0.2913563	5.1156426
0.3011398	1.8895331
0.8579605	1.9205200
0.8590724	1.9270804
0.8552802	1.9180195
0.7149968	5.3751714
0.3113028	3.8106164
0.9957443	0.4122787
0.7993025	1.3647107
0.3158207	1.7450759
0.2694833	0.8891060
0.2880098	3.8274545
0.7881420	1.2682828
0.2526903	6.0547801
0.2844880	4.5410689
0.6128707	3.3405740
0.6216517	5.1372452
0.9043442	4.7098022
0.9012042	4.7193518
0.9089759	4.7292829
0.9016573	4.7172946
0.9129731	4.6992554
0.9062971	4.7209556
0.9013174	4.7172279
0.9011416	4.6881141
0.4341175	1.5545067
0.9001901	4.7044746
0.4338041	1.5567690
0.8985298	4.6986779
0.9022449	4.7092564
0.9007667	4.6997817
0.9123393	4.6990422
0.8958323	4.6938502
0.8988241	4.6978425
0.5135954	5.2438811
0.4362908	1.5577737
0.8865711	4.6986606
0.9087306	4.6967413
0.1569575	4.6571905
0.8901724	4.6934794
0.8981316	4.6983067
0.1703449	4.7167864
0.3146377	3.9564068
0.1987936	5.2224811
0.6470359	1.2750259
0.9883012	1.7450725
0.9905600	1.7473773
0.9829035	1.7403144
0.9816348	1.7433771
0.9833337	1.7426554
0.9925025	1.7432405
0.9936799	1.7479773
0.2208122	5.0176638
0.9874388	1.7549538
0.9777019	1.7380428
0.9899518	1.7443705
0.9756650	1.7444904
0.5045113	0.2754805
0.7036651	3.7405130
0.2962990	0.3174147
0.9199623	5.8640460
0.9228239	5.8592381
0.9338271	5.8273403
0.2168979	0.1505111
0.9227679	5.8587367
0.6552739	0.8956955
0.9305620	5.8396997
0.9237043	5.8567959
0.9209178	5.8586189
0.9014956	5.8460817
0.9135253	5.8639937
0.5076069	0.5024440
0.7425923	3.4957662
0.7671251	3.5358065
0.3060677	0.1436951
0.5544478	0.7168776
0.4953353	5.1502459
0.7685800	2.1186771
0.3304877	0.9042779
0.2473950	0.4592805
0.7647552	2.1449410
0.2448346	4.4439320
0.7823748	5.5835386
0.5835304	3.0766964
0.2203942	3.8016838
0.4437279	2.9863274
0.5651526	2.1066160
0.5649795	2.1068545
0.5653183	2.1059485
0.5669231	2.1049915
0.5670336	2.1039447
0.5783645	2.1126055
0.5666809	2.1037061
0.5676777	2.1057204
0.5720089	2.1020047
0.5684420	2.1042346
0.5648671	2.1095447
0.6726610	5.7831518
0.3174504	0.6782320
0.8325995	2.5619366
0.8381756	2.5814418
0.8441388	2.5707275
0.8427796	2.5796705
0.9404838	0.6902856
0.7497141	5.0681115
0.9758743	3.4990192
0.6364796	2.5892411
0.9189883	2.9245001
0.4106865	5.9539814
0.4942275	2.9121287
0.9202730	3.8960601
0.6070558	2.5659926
0.9681976	1.6736957
0.9813457	1.6613544
0.9786485	1.6785984
0.9746136	1.6711969
0.9741693	1.6715584
0.3745734	1.4143937
0.9789756	1.6655575
0.9773030	1.6682415
0.9790806	1.6587299
0.3770313	1.4137138
0.9776292	1.6684392
0.3770313	1.4137138
0.9772668	1.6509365
0.3771336	1.4261775
0.3775923	1.4269693
0.9742448	1.6664701
0.9771509	1.6675054
0.9754227	1.6670486
0.9832518	1.6716613
0.9768432	1.6678270
0.2514916	5.2328864
0.9778439	1.6671413
0.1607542	4.7364070
0.8634369	4.1704559
0.4683870	0.8028367
0.9840731	6.0310049
0.3117761	0.8311253
0.9920488	6.0360218
0.9884214	6.0274413
0.9871434	6.0258524
0.9858094	6.0406467
0.9993099	6.0247642
0.7449349	1.9691499
0.7363571	1.9686971
0.9192847	5.9584881
0.3823371	0.2508976
0.3751266	0.2820559
0.3770301	0.2459044
0.3802549	0.2531087
0.7549757	5.5467573
0.3738813	0.2442680
0.3740611	0.2635215
0.6616928	5.3939990
0.8654311	4.3872980
0.3712882	0.2529828
0.4357275	1.1564978
0.6409325	1.8700642
0.6294853	1.8751053
0.6313319	1.8812208
0.6307012	1.8725569
0.6307012	1.8725569
0.6307012	1.8725569
0.8335512	2.7891373
0.6307012	1.8725569
0.6296527	1.8951856
0.8496798	5.9631695
0.6307012	1.8725569
0.6264995	1.8550453
0.6334634	1.8751235
0.7742216	0.1728193
0.4328602	0.7138502
0.7223651	6.2648197
0.5859629	5.7021639
0.5866877	2.9965312
0.5868843	5.6925722
0.5793763	5.7229348
0.9462550	0.5950712
0.9478589	0.5933194
0.9460568	0.5988500
0.9468001	0.5901749
0.9443194	0.6019558
0.9505890	0.5925727
0.9382631	0.6015643
0.9457584	0.5934359
0.3566315	3.5987785
0.4413901	2.9358193
0.4443318	2.8911440
0.3678310	1.4898786
0.3684713	1.4882683
0.4379145	2.8652905
0.7602129	1.2951501
0.4884356	2.6684597
0.7679815	0.3894801
0.6771519	5.9773696
0.5720056	0.0963427
0.0289100	5.8451755
0.2015224	2.0386350
0.9454924	3.7220566
0.9495004	3.7257568
0.9463281	3.7272941
0.9460199	3.7271297
0.0246048	0.1965802
0.9433074	3.7309273
0.0280774	0.1890629
0.9443774	3.7320231
0.9444833	3.7320459
0.9440731	3.7283055
0.9455273	3.7310203
0.5150946	5.9783389
0.7099703	5.3240863
0.5518227	3.1857310
0.5456887	4.5983181
0.7709345	3.1472793
0.3079832	4.3064486
0.9116091	4.9136444
0.9077252	4.9348407
0.4058908	1.9311237
0.3622569	2.4326727
0.9121678	4.9372574
0.9074267	4.9395345
0.2491071	3.6453430
0.7828200	2.4227971
0.6677678	0.0462475
0.9870842	1.2961845
0.6532640	0.0635295
0.6576271	0.0493737
0.6681161	0.0400716
0.6701023	0.0189102
0.6660391	0.0351863
0.6608970	0.0436039
0.4747773	1.4481444
0.4742693	2.4724344
0.8332659	5.3515826
0.7550711	5.9982754
0.7379956	6.0270870
0.1810844	2.9970821
0.7429046	6.0247562
0.7457691	6.0177059
0.7470456	6.0223324
0.1772462	2.9993570
0.9367809	1.2581293
0.7444998	6.0202969
0.5184704	0.5026384
0.9164110	2.4586580
0.6149382	4.6953071
0.6620471	0.6109952
0.6006998	1.2473679
0.9551782	6.2195110
0.9582982	6.2354128
0.9597393	6.2315697
0.9696582	6.2092067
0.6024146	1.8602274
0.9620523	0.8753655
0.8348232	2.1493253
0.1451764	0.1494053
0.5069060	0.7173077
0.9284115	3.4186687
0.5639576	4.0345947
0.7766832	4.3148154
0.1547996	5.0220215
0.6136276	5.1180915
0.9665625	0.4313549
0.8388119	4.5861433
0.3929529	3.1542175
0.4034863	3.2135653
0.3911640	3.1724329
0.3894316	4.9954465
0.7208279	0.0027815
0.7280099	6.2675048
0.7265291	6.2625036
0.4292857	3.2035248
0.7256279	6.2724670
0.4569339	0.5139304
0.7346650	6.2505178
0.7233684	6.2637051
0.7235016	6.2620355
0.6416488	3.2015790
0.6544309	6.2370418
0.6543441	3.2375726
0.6508898	3.2221597
0.6446386	3.2233673
0.6475684	3.2172642
0.6479170	3.2211572
0.6468266	3.2256315
0.6455340	3.2211455
0.6436560	3.2282477
0.6471763	3.2213173
0.2597360	0.6919219
0.6358584	3.2144862
0.5739157	2.5760738
0.9041007	4.5473913
0.8954782	4.5382559
0.9005755	4.5577369
0.4390781	1.3149251
0.8999659	4.5551019
0.8958172	4.5490337
0.9021482	4.5559055
0.8971667	4.5517119
0.1717116	4.8001342
0.9045230	4.5509249
0.1702408	4.8046258
0.9023370	4.5455533
0.4320177	1.3266213
0.9041296	4.5497368
0.1699037	4.8430592
0.9047645	4.5499289
0.4328692	1.3273239
0.1718417	4.7986017
0.1720521	4.8031442
0.1710131	4.7848574
0.1699037	4.8430767
0.1712011	4.7947156
0.5416615	6.2349440
0.2566261	3.0566686
0.5400217	0.2883217
0.5369269	0.2942936
0.5387139	0.2964039
0.5399629	0.2794872
0.5364382	0.2939633
0.5401167	0.2713417
0.5420033	0.2922155
0.5417461	0.2896765
0.5423910	0.2902197
0.5421719	0.2768819
0.5438558	0.2918125
0.5364244	0.2931631
0.5389469	0.2961111
0.9597820	4.4126157
0.9634345	4.4346206
0.5629372	5.3806275
0.9665573	4.4447127
0.9675076	4.4447111
0.8689180	1.9555978
0.9654335	4.4403208
0.5359915	3.9426509
0.5457377	4.0008477
0.5638095	2.7447609
0.5625861	2.7214623
0.2899681	5.9240663
0.5531696	2.7750710
0.5589015	2.7454376
0.4700953	6.1932022
0.8910536	4.9331393
0.0789882	4.7573612
0.7532095	5.4038614
0.3995669	5.6025354
0.6762689	3.4566984
0.5841546	2.9197879
0.9502727	3.2246459
0.4200637	1.6062459
0.3347787	1.6106811
0.9431257	4.7869371
0.6076939	2.4018826
0.8898225	5.6380048
0.9670579	3.2094305
0.8894367	1.2322712
0.9622936	4.6070972
0.4262319	4.5471563
0.8887113	3.6748414
0.8864478	3.6552561
0.8894008	3.6687111
0.8887958	3.6620739
0.8874859	3.6492216
0.8898191	3.6631625
0.9031220	3.6646668
0.8910629	3.6457343
0.8870030	3.6494527
0.0951966	4.4586107
0.7862349	4.4866665
0.7871822	4.4979200
0.7907830	4.4794466
0.7834682	4.4855432
0.7892354	4.4799631
0.4405396	5.0744247
0.7889554	4.4938151
0.8033361	4.5232889
0.7871307	3.2375930
0.2995249	3.5442337
0.8947314	4.1596882
0.4741086	0.6829827
0.2992185	3.5197225
0.8931849	4.1735603
0.8938396	4.1727689
0.8951078	4.1725408
0.8938396	4.1727689
0.8936298	4.1733609
0.8935009	4.1724830
0.8836641	4.1676211
0.8881770	4.1551627
0.8879404	4.1503275
0.9066203	4.1388856
0.8472799	4.4866592
0.5000504	5.1739211
0.3954805	1.8661784
0.1878801	5.5822264
0.7290586	3.2562901
0.7313825	3.2446768
0.7132738	5.6781731
0.2774081	1.0830181
0.6774410	1.9316676
0.8989199	4.2572731
0.4529472	0.8771735
0.9039746	4.2766835
0.4530097	0.8770134
0.9036875	4.2787942
0.9000610	4.2671384
0.9000990	4.2672685
0.9053432	4.2749576
0.3526509	2.1102449
0.8981512	3.0160792
0.4073403	4.6004101
0.8214154	2.3853428
0.4526833	5.5365474
0.5378141	4.7315845
0.5856987	4.7973037
0.5239328	0.0761192
0.5098507	1.8359871
0.5093128	1.8571610
0.5166928	1.8360059
0.5124353	1.8429464
0.5107159	1.8530089
0.5127902	1.8392032
0.5122492	1.8420142
0.5113662	1.8536792
0.5097233	1.8529942
0.5126706	1.8444819
0.2030755	1.7786471
0.0891734	4.7135614
0.0468408	0.2684591
0.7819216	3.2516889
0.3734668	2.1503865
0.7248238	4.7549878
0.0642388	6.2591548
0.4770945	3.8081393
0.6548400	0.9995516
0.4871727	3.8661143
0.6624528	0.9886216
0.6600070	0.9801560
0.9702038	1.7061302
0.9779025	1.7025314
0.9737250	1.6913074
0.3736190	1.5025580
0.9783566	1.7024455
0.9767462	1.6787539
0.9741536	1.6911867
0.9745815	1.6912237
0.9769487	1.6941024
0.3649419	1.5045863
0.9757459	1.6831483
0.9804025	1.6935652
0.9757044	1.6909664
0.9741565	1.6925931
0.3694549	1.5053554
0.9787761	1.6941197
0.3677176	1.5023358
0.9772336	1.6943202
0.9721839	1.7028639
0.9755947	1.6965055
0.9618249	1.6865894
0.8992414	0.6744014
0.8064641	2.9747072
0.8040656	2.9533474
0.8061006	2.9522884
0.8021830	2.9569429
0.8063670	2.9527241
0.8023998	2.9608064
0.4662723	3.9370744
0.9433740	3.7884502
0.9443267	3.7851346
0.9447581	3.7923910
0.9552813	3.7996703
0.9508300	3.7992114
0.9473204	3.7947127
0.9527938	3.7836897
0.3764505	2.5934109
0.7870251	3.1066484
0.1280745	3.9239212
0.7822119	3.1114822
0.7775013	3.1110566
0.7684791	3.1192191
0.1722943	3.1201533
0.7824632	3.1166380
0.8653088	1.8958666
0.8719507	1.9359227
0.8688326	1.9196445
0.8545978	1.9296930
0.8600297	1.9110305
0.2982619	1.8889457
0.8687547	1.9200763
0.8570633	1.9254837
0.8572178	1.9257346
0.8594892	1.9157872
0.8570633	1.9254837
0.8591974	1.9326593
0.8581617	1.9183225
0.8551275	1.9246969
0.8675025	1.9007026
0.8718340	1.9404619
0.8722673	1.9234704
0.8678739	1.9224355
0.3028879	1.8569109
0.8696908	1.9000617
0.8706451	1.9214458
0.8556509	1.9165985
0.3009445	1.8804828
0.3000953	1.8703198
0.2923672	5.1253329
0.8565506	1.9140232
0.8594561	1.9395349
0.8056064	5.6000051
0.8964325	5.8595555
0.4099603	2.8290774
0.6827810	5.7786000
0.2423036	3.2456710
0.1638176	2.5875292
0.6513602	4.3359448
0.9534471	6.2325468
0.2201646	4.4308807
0.9731179	4.3231242
0.2166006	4.4054778
0.5515139	4.8280174
0.1602302	4.6445684
0.1655008	3.8378880
0.9082822	4.7001127
0.9108170	4.7097000
0.9114138	4.7108910
0.9110942	4.7105962
0.9106494	4.7097494
0.9112667	4.7106653
0.4237820	0.7466214
0.9017278	4.7033119
0.8996460	4.6980625
0.8996902	4.6875052
0.9036861	4.6984665
0.9004764	4.6999090
0.9071817	4.7039525
0.9073752	4.7046814
0.8983362	4.7161998
0.9046302	4.7080871
0.9099529	4.7108723
0.8889717	4.6909560
0.8969334	4.6962707
0.9002001	4.6873409
0.8992789	4.7127464
0.8855197	4.6903375
0.4364760	1.5791253
0.1586710	4.6819441
0.3035617	4.4140232
0.2956889	0.2647764
0.5538466	0.8777076
0.9929983	1.7420785
0.9882546	1.7553545
0.9785780	1.7461950
0.9827092	1.7362229
0.9890569	1.7473899
0.9910587	1.7439202
0.9879645	1.7459198
0.9891398	1.7308863
0.5151732	5.7072401
0.9866134	1.7391110
0.2242769	5.0422397
0.2293220	5.0469336
0.9711757	1.7441730
0.3710926	1.6272090
0.9257884	5.8424943
0.9199007	5.8568622
0.9282175	5.8500987
0.9228590	5.8613062
0.9322805	5.8373185
0.7486846	1.2168890
0.9206132	5.8579193
0.8358079	2.2252750
0.8217291	2.2385879
0.3365398	2.4159480
0.5054350	4.9410548
0.7437487	3.4955432
0.4747449	0.5389129
0.7570600	3.5197391
0.4904744	4.9411674
0.7464502	3.4942411
0.3100710	0.1036577
0.7694559	2.1241072
0.7679085	2.1292891
0.5564976	3.2528859
0.5815848	3.1122871
0.6198837	5.6538066
0.1473254	2.4167091
0.1837762	4.7044057
0.5727476	2.1047205
0.5660203	2.1094339
0.5653481	2.1062164
0.5645776	2.1070132
0.5664565	2.1055091
0.5649795	2.1068545
0.4342444	2.9603673
0.5649621	2.1027295
0.5652711	2.0989306
0.5654796	2.1071095
0.5773525	2.1116560
0.5739834	2.0999579
0.5721624	2.1175796
0.7467694	1.5298210
0.5739419	2.3553290
0.8335886	2.5590949
0.8084898	4.7397516
0.4494447	3.6525311
0.5564949	5.8168943
0.9745076	3.4898466
0.9698813	3.4812791
0.9784038	3.4948216
0.9747807	3.5044029
0.9752152	3.4969140
0.8163835	1.6699316
0.8520502	6.1465503
0.0904507	1.7595115
0.5740622	1.9631394
0.2579265	1.9638042
0.9709559	1.6727348
0.9765360	1.6801245
0.9706729	1.6679008
0.9756338	1.6799554
0.9719539	1.6701238
0.9622656	1.6852103
0.9793434	1.6603332
0.9784087	1.6607942
0.9778954	1.6687756
0.3768511	1.4136957
0.3768511	1.4136957
0.9776292	1.6684392
0.9797745	1.6733233
0.3760742	1.4136814
0.9776292	1.6685963
0.3751748	1.4138765
0.9805891	1.6780619
0.3764008	1.4136684
0.3764008	1.4136684
0.3786674	1.4271136
0.9797745	1.6733233
0.2537122	5.2356921
0.6629495	0.1465814
0.4341906	0.6893637
0.9867270	6.0261673
0.9837694	6.0339732
0.9870753	6.0344498
0.9893016	6.0311740
0.9967044	6.0352598
0.9941539	6.0465926
0.9869968	6.0357689
0.9841814	6.0577239
0.9969736	6.0364755
0.5602056	1.6446315
0.5743555	1.6467990
0.3832821	0.2437741
0.5242437	2.9346352
0.3717522	0.2736056
0.5670719	1.6149127
0.3743129	0.2370934
0.3796885	0.2563174
0.3778939	0.2483918
0.1623807	4.0935757
0.7554003	1.6074899
0.6254656	1.8630167
0.6275882	1.8899680
